C1, C2, C3, C4, C5, C6, L1, L2, L3, T1, g, r, e
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.1, 0.2719485, 0.01461403, 0.992007840819979
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.2, 0.07591484, 0.3140607, 0.9836226899047774
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.30000000000000004, 0.0270475, 0.488468, 0.9750850525535707
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.4, 0.004701539, 2.238769, 0.9679443748082395
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.5, 0.002642502, 0.7784933, 0.9595273327978459
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.6, 0.000176423, 63.4396, 0.9504380996992546
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.7000000000000001, 0.00049655, 27.6525, 0.944209375632307
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.8, 0.0009892668, 12.05809, 0.9330216677100055
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.9, 0.0001690102, 40.44778, 0.9282767226949672
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.1, 0.5359169, 0.1484407, 0.8812504193604344
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.2, 0.3672822, 0.2745646, 0.7980956049981573
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.30000000000000004, 0.2901932, 0.332712, 0.7611410197257282
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.4, 0.2718339, 0.2637276, 0.7625743941322364
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.5, 0.3195946, 0.1623361, 0.7955266646409298
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.6, 0.3494968, 0.1045234, 0.8224652434494261
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.7000000000000001, 0.3176665, 0.09580702, 0.8308685584006813
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.8, 0.2274971, 0.1064131, 0.8343267706710212
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.9, 0.08621818, 0.1540036, 0.8400562122869956
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.1, 0.270304, 0.01205093, 0.9920537459336783
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.2, 0.07614027, 0.25651, 0.9837206153549187
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.30000000000000004, 0.016829, 0.909226, 0.9750731330759019
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.4, 9.351839e-05, 85.0637, 0.9678603212304101
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.5, 0.0007599061, 2.259067, 0.9594915309943887
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.6, 0.002994663, 1.338078, 0.951009618772426
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.7000000000000001, 0.00259838, 0.818792, 0.9430777619864329
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.8, 0.002080726, 0.3412635, 0.9349167957243015
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.9, 0.000495341, 1.54434, 0.926236159777421
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.1, 0.4501772, 0.05262079, -3.9027466962696065
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.2, 0.339991, 0.1066615, -9.020841018059148
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.30000000000000004, 0.2208641, 0.2183341, -14.14244238275435
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.4, 0.1339941, 0.3394929, -19.266970491899066
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.5, 0.08249256, 0.4248704, -24.39413805532119
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.6, 0.04903307, 0.4761132, -29.52400686542938
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.7000000000000001, 0.02436925, 1.139479, -34.657281908618224
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.8, 0.0108267, 1.941561, -39.79250275174338
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.9, 0.003268037, 3.500722, -44.93212009169205
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.1, 0.0939632, 0.14104, 0.9786035935062185
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.2, 0.117035, 0.122336, 0.9600631050261937
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.30000000000000004, 0.0604905, 0.130813, 0.9477888789531131
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.4, 0.010689, 0.215586, 0.9324121300574868
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.5, 0.0003856786, 1.542445, 0.9152833388632025
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.6, 0.0008129459, 0.6586162, 0.8975551321989008
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.7000000000000001, 4.25764e-06, 172.879, 0.8792827578867215
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.8, 0.00136406, 0.780425, 0.8612103752650917
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.9, 0.0012494, 0.709523, 0.8423599450632514
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.1, 0.4484515, 0.03330971, -3.902756113189845
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.2, 0.330459, 0.1348944, -9.020947597463225
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.30000000000000004, 0.2663276, 0.2039492, -14.142699860897725
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.4, 0.3460784, 0.07932798, -19.26600804130787
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.5, 0.3538363, 0.06077774, -24.39275583962177
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.6, 0.3384504, 0.05429138, -29.522508075568908
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.7000000000000001, 0.3024046, 0.055327, -34.65522843759597
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.8, 0.2326304, 0.06776823, -39.791071262215766
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.9, 0.08271137, 0.1098405, -44.93033228273638
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.1, 0.0950444, 0.148292, 0.9780772242945682
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.2, 0.114674, 0.141099, 0.9587726262549782
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.30000000000000004, 0.03799, 0.1579, 0.9487106470207585
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.4, 0.006672083, 0.2307112, 0.9330295701432569
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.5, 0.01318394, 0.2041749, 0.9162924412801225
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.6, 0.00678562, 0.4952019, 0.8991988743665077
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.7000000000000001, 0.002239012, 1.84655, 0.8823633366049045
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.8, 0.0005848017, 5.73012, 0.8678346322504668
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.9, 0.000510562, 3.59653, 0.8507897169821463
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.1, 0.9260648, 0.01601951, 0.9821348726895844
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.2, 0.7079742, 0.05955957, 0.9390609962284502
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.30000000000000004, 0.4207462, 0.14628, 0.8679463023668436
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.4, 0.2275217, 0.2707684, 0.8260762690155425
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.5, 0.1012861, 0.469005, 0.8132968514143198
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.6, 0.03264427, 0.8847191, 0.8207337276933275
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.7000000000000001, 0.008582546, 1.729126, 0.8359002134161141
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.8, 0.005527912, 1.200838, 0.8466636463934156
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.9, 0.002669658, 0.7731031, 0.8474170581290796
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.1, 0.4360426, 0.02819699, 0.9925503884750196
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.2, 0.2644883, 0.04714125, 0.984863827033702
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.30000000000000004, 0.09783498, 0.04805034, 0.9764028879641901
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.4, 0.007889287, 0.09843868, 0.9676177147571796
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.5, 0.003626787, 0.9696856, 0.9593252671977158
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.6, 0.0176214, 1.016061, 0.9503367297961185
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.7000000000000001, 0.0131912, 2.36802, 0.9387577042933115
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.8, 0.055386, 0.372767, 0.9271643208962106
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.9, 0.0410035, 0.106422, 0.9235268808807677
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.1, 0.9260012, 0.01430153, 0.982099448125345
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.2, 0.7075446, 0.06527128, 0.9291574133430632
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.30000000000000004, 0.4410413, 0.1622453, 0.8312303184630044
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.4, 0.3337385, 0.1923912, 0.7960134253561563
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.5, 0.3239992, 0.1438635, 0.8080764233427737
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.6, 0.3163606, 0.1136032, 0.8244889506082081
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.7000000000000001, 0.2633562, 0.1094585, 0.8336373437720896
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.8, 0.1683789, 0.1246259, 0.8396227101954487
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.9, 0.05606273, 0.1804819, 0.8441124786358216
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.1, 0.433721, 0.02787167, 0.9923670277454443
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.2, 0.2634691, 0.03907361, 0.9846518420880637
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.30000000000000004, 0.103319, 0.01506098, 0.9764863905207348
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.4, 0.01532586, 0.2105419, 0.9676096033416224
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.5, 0.007476817, 0.339602, 0.9593842448256668
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.6, 0.0297354, 0.3027481, 0.9512162679524802
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.7000000000000001, 0.02841159, 0.6839269, 0.9418604266844365
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.8, 0.001023955, 21.44209, 0.9308234310507177
2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.9, 0.0156122, 0.681527, 0.920598534449537
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.1, 0.4238999, 0.07167525, -3.9029136915113862
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.2, 0.2702972, 0.1922128, -9.021409946071225
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.30000000000000004, 0.1520779, 0.3869466, -14.143242068438092
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.4, 0.09011176, 0.547802, -19.267604234771483
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.5, 0.05780631, 0.6233877, -24.3945854922309
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.6, 0.03672862, 0.6551256, -29.524319511647953
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.7000000000000001, 0.01846349, 0.8275315, -34.6569629520441
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.8, 0.008535281, 0.8685621, -39.79224038465317
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.9, 0.001204705, 4.398614, -44.93048244835562
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.1, 0.0939646, 0.141039, 0.9782391660867142
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.2, 0.117829, 0.12234, 0.9591863449632532
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.30000000000000004, 0.0642896, 0.130312, 0.9473347822642495
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.4, 0.0131162, 0.255965, 0.9324619132246368
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.5, 0.00572375, 0.388458, 0.9154797219926978
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.6, 0.00332497, 0.520919, 0.8985233867509249
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.7000000000000001, 0.00131165, 0.853591, 0.8809528857973299
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.8, 0.000974207, 0.866365, 0.8631609271252861
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.9, 0.000657159, 0.853013, 0.8455993591974414
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.1, 0.4221309, 0.05555004, -3.9028402735751926
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.2, 0.2656683, 0.2331699, -9.021549122635337
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.30000000000000004, 0.2478185, 0.2392298, -14.143017044409358
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.4, 0.3349538, 0.08701997, -19.26628404174831
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.5, 0.3500273, 0.06268925, -24.39291826079081
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.6, 0.342797, 0.05387708, -29.5225342435146
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.7000000000000001, 0.3162483, 0.05357385, -34.655130364678676
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.8, 0.2586912, 0.06404261, -39.79082508672588
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.9, 0.108565, 0.1064817, -44.930032412466254
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.1, 0.0950576, 0.148293, 0.9777024663440624
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.2, 0.115596, 0.141158, 0.9578543183499039
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.30000000000000004, 0.0405209, 0.159248, 0.9484810753419965
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.4, 0.00651001, 0.215812, 0.9328474419023982
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.5, 0.00193107, 1.06871, 0.9162559844004107
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.6, 0.00178775, 1.21862, 0.8998474190754067
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.7000000000000001, 0.0019578, 1.01556, 0.8832029782959073
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.8, 0.0011848, 1.30023, 0.8672235364136036
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.9, 0.000943393, 1.12253, 0.8511368213098256
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.1, 0.8251841, 0.03286513, 0.9700362206388836
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.2, 0.5386923, 0.1138412, 0.8867514718726567
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.30000000000000004, 0.3164704, 0.2316924, 0.8097335160963824
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.4, 0.1846608, 0.3606586, 0.7745951475495365
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.5, 0.08974384, 0.5548523, 0.7657338856433965
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.6, 0.03924109, 0.7706356, 0.7800045843547809
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.7000000000000001, 0.01948684, 0.8544033, 0.8054896393347697
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.8, 0.008366171, 0.881012, 0.8289267898678027
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.9, 0.002874828, 0.7332599, 0.8422190956035641
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.1, 0.4148277, 0.02563209, 0.9924017670351671
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.2, 0.208342, 0.05592161, 0.9845809922671815
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.30000000000000004, 0.0523561, 0.2107527, 0.9762179949168238
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.4, 0.006181283, 1.444051, 0.9678866805556011
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.5, 0.00424518, 0.36245, 0.9593034415831603
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.6, 0.0229658, 0.493906, 0.9497773523405755
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.7000000000000001, 0.0473007, 0.0672756, 0.9415706556747283
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.8, 0.0202039, 1.21114, 0.9364729395353486
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.9, 0.01464404, 0.8687398, 0.927907168629446
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.1, 0.8162774, 0.03689171, 0.9657935652107081
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.2, 0.51985, 0.1382098, 0.8518684472682392
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.30000000000000004, 0.3431334, 0.2464832, 0.7586221686946004
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.4, 0.2868192, 0.2431774, 0.7346609383471309
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.5, 0.3039709, 0.1660767, 0.760627627294807
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.6, 0.3156759, 0.1170791, 0.7905710600353328
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.7000000000000001, 0.2754756, 0.1085231, 0.8080543371486925
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.8, 0.1823096, 0.1233261, 0.8219542790716431
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.9, 0.06133923, 0.1784608, 0.8373905695134835
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.1, 0.4125847, 0.02558217, 0.9922482330528928
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.2, 0.2066428, 0.04877886, 0.9845297223559997
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.30000000000000004, 0.05063493, 0.1625779, 0.9762614413309837
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.4, 0.001729792, 3.862397, 0.9678260848818276
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.5, 0.000755328, 2.89426, 0.9592682531815898
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.6, 0.00488613, 2.26709, 0.9502149675649849
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.7000000000000001, 0.0231899, 0.441402, 0.9409270818270694
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.8, 0.0232985, 0.170368, 0.9341263502691796
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.9, 0.00438678, 1.8992, 0.9279867217399557
2e-05, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.1, 0.4592202, 0.0462418, -3.9026961146279926
