C1, C2, C3, C4, C5, C6, L1, L2, L3, T1, g, r, e
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.9, 2.99275, 0.119908, -3.4397140419740118
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.1, 0.7645167, 0.0749457, 0.11900423425843358
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.2, 0.5644933, 0.1535604, -2.8665421673846425
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.30000000000000004, 0.2750352, 0.3703493, -2.399831927335249
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.4, 0.1385374, 0.615377, -1.2026965835809709
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.5, 0.0276095, 3.358026, -0.9670064262145047
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.6, 0.02504032, 4.380651, -0.8296943429758212
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.7000000000000001, 0.0675114, 2.68213, -1.1626235765388635
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.8, 0.589093, 0.447701, -1.4691755046853532
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.9, 1.16169, 0.130408, 0.02069589341171403
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.1, 1.03191, 0.0383944, 0.800423702662908
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.2, 1.220157, 0.06066503, 0.4002484586244307
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.30000000000000004, 1.422701, 0.06238105, -0.06417672907834135
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.4, 1.519794, 0.075836, -0.5465743647486173
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.5, 1.462108, 0.08797189, -0.9376824843915044
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.6, 1.22993, 0.09923727, -1.2073795999744903
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.7000000000000001, 0.7269527, 0.1191077, -1.3620189399040357
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.8, 0.099801, 0.526184, -0.9423219065230263
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.9, 0.524444, 0.0915885, 0.48133260161235764
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.1, 0.7237266, 0.05237043, 0.9900882151605611
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.2, 0.5202353, 0.0435067, 0.9810127193309511
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.30000000000000004, 0.1882105, 0.04536071, 0.9611869774762203
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.4, 0.0465734, 0.165783, 0.9566083217239307
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.5, 0.0668655, 0.552284, 0.9475915274670755
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.6, 0.05427168, 0.4155243, 0.9378358188012736
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.7000000000000001, 0.279493, 0.208126, 0.9468081308386033
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.8, 0.826002, 0.0216709, 0.8518439812829651
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.9, 0.714425, 0.0765271, 0.7892924460888839
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.1, 1.022073, 0.0350065, 0.8148379718175284
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.2, 1.255912, 0.05104591, 0.36585842129327295
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.30000000000000004, 1.513058, 0.07084474, -0.19537357697970245
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.4, 1.667272, 0.09590505, -0.796996616605576
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.5, 1.597418, 0.113824, -1.0553994099209774
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.6, 1.315735, 0.1252342, -0.8835229148134908
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.7000000000000001, 0.883823, 0.1392573, -0.5612535078762803
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.8, 0.2765792, 0.2585744, -0.11453241456635947
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.9, 0.467512, 0.0936949, 0.5280930472780886
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.1, 0.7271412, 0.05361436, 0.9900596198665989
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.2, 0.5281718, 0.03565887, 0.9805058546737063
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.30000000000000004, 0.1881974, 0.03772433, 0.9695001771045346
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.4, 0.0636754, 0.186407, 0.956040682374912
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.5, 0.0338085, 0.855487, 0.9592180661656223
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.6, 0.05500951, 0.06007056, 0.9575579758876686
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.7000000000000001, 0.279381, 0.20853, 0.947373549568358
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.8, 0.825864, 0.0217751, 0.857135215867157
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.9, 0.714284, 0.0775137, 0.7989994368315929
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.1, 0.8730449, 0.06556025, -0.0173815299470296
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.2, 0.7132952, 0.1419958, -1.128703235432468
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.30000000000000004, 0.4688121, 0.2788138, -1.9614722322611113
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.4, 0.1504457, 0.8967854, -2.278091183683772
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.5, 0.01832418, 6.5772, -1.903236200690599
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.6, 0.002977752, 34.32126, -1.619586563538032
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.7000000000000001, 0.00873438, 9.65026, -1.3330768630400898
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.8, 0.0251449, 2.47861, -0.979955218012806
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.9, 0.21161, 0.246597, -0.6151800359067849
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.1, 0.9278, 0.1186412, 0.4151320253717372
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.2, 0.7541021, 0.156166, 0.01095277226436684
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.30000000000000004, 0.5302779, 0.2308769, -0.1906524032868633
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.4, 0.2356357, 0.4903013, -0.2594744139499935
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.5, 0.01073134, 5.388779, -0.22278304180301958
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.6, 0.03684312, 2.006388, -0.0010700739481815651
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.7000000000000001, 0.003344235, 19.29293, 0.025706133058765138
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.8, 0.0822267, 0.681666, 0.07901126789923575
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.9, 0.4439, 0.201972, 0.3755266703730643
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.1, 0.8717282, 0.07037369, -0.08313308971737908
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.2, 0.6742167, 0.204706, -1.7968877245731598
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.30000000000000004, 0.4469653, 0.4279679, -2.6544020918719533
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.4, 0.1857504, 1.057974, -2.642547282308179
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.5, 0.127001, 1.57121, -2.494416460964495
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.6, 0.4132812, 0.5530348, -2.168717311364997
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.7000000000000001, 0.6678075, 0.7848736, -4.949893098818542
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.8, 0.925909, 0.928289, -7.2703554458153254
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.9, 1.97282, 0.188586, -2.4928797470287725
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.1, 0.9237203, 0.1196832, 0.011989817022243644
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.2, 0.7237569, 0.1711602, -2.5369880566120395
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.30000000000000004, 0.4342981, 0.3180085, -2.1899778691226945
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.4, 0.1105203, 0.9657167, -1.5241978569233656
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.5, 0.03750479, 2.438202, -0.8712851140473925
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.6, 0.1042884, 0.9669676, -0.6875101798708644
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.7000000000000001, 0.07491781, 1.981195, -0.8265376741780054
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.8, 0.456312, 0.525797, -1.1442461030745756
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.9, 1.04533, 0.126206, 0.11955393787712112
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.1, 0.8489404, 0.04084534, 0.8622269780923377
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.2, 0.6740899, 0.1018309, 0.5366844144339137
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.30000000000000004, 0.4500805, 0.2094944, 0.20618287935756696
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.4, 0.2114993, 0.4698346, 0.02868831469645404
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.5, 0.04589782, 1.53098, -0.016378479997573726
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.6, 0.02238268, 3.19936, -0.26423245071094686
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.7000000000000001, 0.306354, 0.300111, -0.6951859364118019
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.8, 0.752193, 0.0554779, -0.48381425282545865
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.9, 0.691267, 0.0814043, 0.6608166250476347
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.1, 1.228847, 0.07645156, 0.9733341160406282
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.2, 0.9796784, 0.1019674, 0.9510161188146581
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.30000000000000004, 0.6734543, 0.1736926, 0.9259268976388817
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.4, 0.331926, 0.3302296, 0.9552364794577902
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.5, 0.00138152, 0.325398, 0.9474794835896185
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.6, 0.0728236, 1.11687, 0.9345903020121564
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.7000000000000001, 0.413943, 0.129121, 0.9467677163798749
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.8, 0.852985, 0.0434875, 0.8521525877549229
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.9, 0.717991, 0.0851241, 0.7968607958703002
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.1, 0.8476549, 0.04275416, 0.8554637219529181
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.2, 0.6581022, 0.1207036, 0.49124562250635945
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.30000000000000004, 0.4094239, 0.2890791, 0.10695531918218643
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.4, 0.2247949, 0.3731076, 0.026531160903613765
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.5, 0.04290895, 3.815111, -0.5875242384148989
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.6, 0.313979, 0.686589, -1.2735327478669904
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.7000000000000001, 0.590607, 0.267859, -1.0526873881854975
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.8, 0.731243, 0.128682, -0.2837579226466835
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.9, 0.712522, 0.0786785, 0.6573790608498432
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.1, 1.224721, 0.07457069, 0.9706310894300947
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.2, 0.9651488, 0.100234, 0.9409189470433112
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.30000000000000004, 0.6533275, 0.1735987, 0.9279354913423006
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.4, 0.3141179, 0.3249309, 0.9562900759370949
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.5, 0.00152269, 0.394587, 0.9474716050850903
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.6, 0.108043, 0.595414, 0.949052395298312
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.7000000000000001, 0.413898, 0.129463, 0.9480664355717814
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.8, 0.852902, 0.0438859, 0.8559302234041419
2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.9, 0.717893, 0.0860952, 0.8059314737638366
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.1, 1.465495, 0.03023203, -0.9056930403980006
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.2, 2.492222, 0.05238486, -2.500891601421098
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.30000000000000004, 2.913982, 0.05401344, -2.7271376540255385
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.4, 3.156607, 0.05157462, -2.9815404727059422
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.5, 3.219024, 0.0519866, -3.560633438788277
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.6, 3.066091, 0.05944625, -4.850545976238597
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.7000000000000001, 2.23396, 0.08770538, -5.594004043404915
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.8, 0.042491, 2.657231, -5.054033721793722
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.9, 1.29311, 0.0668104, -2.7358654347421547
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.1, 2.13191, 0.06500209, -2.163354903893824
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.2, 3.042131, 0.07175329, -5.481652398814796
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.30000000000000004, 3.525872, 0.0763448, -6.194003979708269
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.4, 3.395319, 0.132737, -9.61333795418244
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.5, 0.4841111, 1.160295, -12.62381990600913
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.6, 2.04651, 0.192452, -9.018629598643017
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.7000000000000001, 2.09971, 0.0997722, -4.579684634971607
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.8, 1.85557, 0.0452394, -1.5724409066190153
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.9, 1.62101, 0.0545954, 0.11344306912234495
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.1, 1.430715, 0.05512934, -0.6714151697196399
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.2, 2.530911, 0.08670119, -2.11656898608029
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.30000000000000004, 3.02181, 0.08833702, -2.456541537738498
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.4, 3.312479, 0.08509572, -2.75925446740403
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.5, 3.440886, 0.09404249, -3.418224793948116
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.6, 3.376758, 0.1301673, -4.99489887147524
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.7000000000000001, 2.646825, 0.242073, -7.15189167600479
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.8, 0.3753488, 1.952096, -8.025348479585285
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.9, 1.62465, 0.366686, -5.648016354065612
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.1, 2.14736, 0.1093212, -4.102342288832714
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.2, 3.178367, 0.1426245, -9.379501389298698
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.30000000000000004, 3.698971, 0.151804, -10.89148498201283
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.4, 3.502947, 0.2736287, -16.185619260126003
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.5, 0.2859358, 4.684223, -22.745877555313903
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.6, 2.16201, 0.531083, -17.74704980246888
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.7000000000000001, 2.22975, 0.316808, -9.202185759431062
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.8, 1.92199, 0.194325, -3.6598645776986305
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.9, 1.65748, 0.122586, -0.2772997182165253
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.1, 1.090963, 0.01365105, 0.7308360906050179
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.2, 1.390803, 0.03257643, 0.16036936574214805
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.30000000000000004, 1.541957, 0.04381264, -0.11927002630813863
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.4, 1.602127, 0.05154256, -0.4537093173456424
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.5, 1.548603, 0.05806643, -0.8171473682562878
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.6, 1.392317, 0.06572315, -1.543139929702061
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.7000000000000001, 0.7996613, 0.1124188, -2.152288371185666
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.8, 0.108695, 0.359293, -1.2202898199864702
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.9, 0.415518, 0.114514, 0.5315158394050112
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.1, 0.6550794, 0.07915442, 0.9745672577612122
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.2, 0.1693167, 0.05711262, 0.8741278952123545
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.30000000000000004, 0.06427812, 0.1719078, 0.9595909097030093
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.4, 0.03956877, 0.2267913, 0.9513392930519586
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.5, 0.001617153, 2.001842, 0.9568341622112471
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.6, 0.070237, 0.209966, 0.9244824877929917
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.7000000000000001, 0.296105, 0.144189, 0.9639629024126877
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.8, 0.731294, 0.0306672, 0.8640817090179105
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.9, 0.561873, 0.0885266, 0.8113833698926797
2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.1, 1.09938, 0.0132203, 0.7178663063801488
